market,funding_rounds,founded_month,founded_year,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,round_E,round_F,age_first_funding,status_binary
Clean Technology ,1.0,1.0,2002.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,6.421917808219178,0
Software ,2.0,1.0,2000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.761643835616439,1
Software ,1.0,1.0,2010.0,0.0,90000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.328767123287671,0
Social Media ,2.0,1.0,2004.0,0.0,6850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1350000.0,5500000.0,0.0,0.0,0.0,0.0,0.9178082191780822,0
Other,1.0,8.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,3.0,1.0,2004.0,0.0,19600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,7500000.0,10000000.0,0.0,0.0,0.0,1.1643835616438356,1
Software ,2.0,1.0,2008.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.717808219178082,1
Other,1.0,6.0,2013.0,15230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005479452054794521,1
Curated Web ,2.0,5.0,2007.0,15000.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440000.0,0.0,0.0,0.0,0.0,0.0,0.25205479452054796,0
Other,1.0,9.0,2010.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3616438356164384,0
Other,1.0,10.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,3.0,8.0,2008.0,350000.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.9753424657534246,1
Other,1.0,3.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9863013698630136,0
Mobile ,2.0,8.0,2005.0,1212921.0,3977207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3977207.0,0.0,0.0,0.0,0.0,0.0,2.084931506849315,1
Other,3.0,1.0,2009.0,0.0,2852194.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,1.7863013698630137,0
Software ,1.0,1.0,2001.0,0.0,13880000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13880000.0,0.0,0.0,0.0,0.0,7.863013698630137,1
Games ,1.0,8.0,2004.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.002739726027397,1
Software ,2.0,1.0,2007.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,1.8356164383561644,1
Other,2.0,8.0,2009.0,99997.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08493150684931507,0
Other,2.0,1.0,2005.0,0.0,13460000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4960000.0,0.0,0.0,0.0,0.0,2.632876712328767,0
Other,1.0,1.0,2000.0,0.0,15600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.057534246575343,1
Other,1.0,1.0,2000.0,0.0,18000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,0.0,7.484931506849315,1
Security ,1.0,1.0,2004.0,0.0,7660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7660000.0,0.0,0.0,0.0,0.0,0.0,2.5232876712328767,1
Software ,1.0,1.0,2000.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.890410958904109,1
Hospitality ,1.0,1.0,2000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.920547945205479,1
Education ,1.0,1.0,2003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8054794520547945,0
Other,2.0,1.0,2010.0,0.0,18800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2800000.0,16000000.0,0.0,0.0,0.0,0.0,0.8383561643835616,1
Other,1.0,7.0,2007.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9041095890410958,0
Analytics ,1.0,1.0,2002.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,4.67945205479452,1
Biotechnology ,2.0,1.0,2007.0,0.0,925000.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4821917808219178,1
Software ,1.0,1.0,2003.0,0.0,450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.350684931506849,1
Other,1.0,6.0,2010.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,0
Software ,1.0,6.0,2009.0,0.0,0.0,0.0,0.0,0.0,167500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493150684931506,0
Software ,1.0,1.0,2003.0,0.0,7380000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7380000.0,0.0,0.0,0.0,0.0,4.260273972602739,1
Enterprise Software ,8.0,11.0,2007.0,300000.0,200000.0,0.0,0.0,0.0,400000.0,555000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4465753424657534,0
Other,1.0,10.0,2011.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561643835616438,1
E-Commerce ,1.0,7.0,2011.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Curated Web ,1.0,1.0,2011.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7726027397260274,0
Other,1.0,8.0,2005.0,0.0,1445300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445300.0,0.0,0.0,0.0,0.0,0.0,5.9150684931506845,1
Software ,1.0,1.0,2005.0,0.0,3700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700000.0,0.0,0.0,0.0,0.0,0.0,1.747945205479452,1
E-Commerce ,1.0,1.0,2012.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600000.0,0.0,0.0,0.0,0.0,0.0,0.5863013698630137,1
Other,1.0,8.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,3.0,4.0,2005.0,0.0,5300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,4300000.0,0.0,0.0,0.0,0.0,3.9123287671232876,1
Curated Web ,1.0,4.0,2009.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4438356164383562,0
Other,1.0,12.0,2006.0,0.0,0.0,0.0,0.0,0.0,6821772.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Games ,3.0,1.0,2007.0,0.0,9700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.4136986301369863,0
Other,2.0,1.0,2011.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,1
Curated Web ,1.0,3.0,2010.0,0.0,5750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5750000.0,0.0,0.0,0.0,0.0,0.0,0.7534246575342466,0
Social Media ,2.0,3.0,2012.0,984000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,1.0,2010.0,0.0,8393798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.367123287671233,1
Curated Web ,1.0,9.0,2007.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33424657534246577,0
Other,1.0,7.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,1.0,1.0,2011.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Games ,1.0,9.0,2010.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5835616438356164,0
Other,3.0,1.0,2007.0,0.0,15700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10500000.0,5200000.0,0.0,0.0,0.0,0.0,1.8986301369863015,0
Other,1.0,12.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Social Media ,1.0,1.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6657534246575343,1
Other,3.0,1.0,2003.0,0.0,20600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,7000000.0,12100000.0,0.0,0.0,0.0,1.7506849315068493,1
E-Commerce ,5.0,5.0,2008.0,0.0,13345667.0,0.0,0.0,0.0,1686193.0,0.0,0.0,0.0,0.0,0.0,5500000.0,5000000.0,0.0,0.0,0.0,0.0,1.2876712328767124,0
E-Commerce ,1.0,1.0,2008.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.147945205479452,0
Other,1.0,6.0,2008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Other,1.0,10.0,2007.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,4.717808219178083,0
Social Media ,1.0,8.0,2010.0,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03561643835616438,1
Other,1.0,1.0,2009.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,1.8821917808219177,0
Other,1.0,8.0,2009.0,275000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252054794520548,0
Other,1.0,1.0,2003.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12000000.0,0.0,0.0,0.0,0.0,2.372602739726027,1
Other,2.0,11.0,2010.0,0.0,5900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,3900000.0,0.0,0.0,0.0,0.0,1
Finance ,2.0,1.0,2006.0,0.0,12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6500000.0,5500000.0,0.0,0.0,0.0,0.0,1.2356164383561643,1
Software ,4.0,1.0,2006.0,0.0,4000000.0,0.0,0.0,0.0,1575000.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,1.441095890410959,1
Advertising ,1.0,1.0,2002.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,2.4986301369863013,1
Other,1.0,8.0,2007.0,0.0,712000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,712000.0,0.0,0.0,0.0,0.0,1.5534246575342465,0
Other,1.0,12.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,2.0,11.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,72360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5945205479452055,0
Curated Web ,2.0,2.0,2004.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,7000000.0,0.0,0.0,0.0,0.0,0.3315068493150685,1
Other,3.0,1.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,1.0,5.0,2010.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,0.0,0.0,3.0054794520547947,1
Other,1.0,1.0,2009.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7315068493150685,1
Other,1.0,8.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,130000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5561643835616439,1
Other,4.0,1.0,2009.0,525000.0,0.0,0.0,0.0,0.0,310000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3287671232876712,1
Health Care ,1.0,5.0,2013.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06301369863013699,0
Advertising ,1.0,4.0,2007.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.7534246575342466,1
Enterprise Software ,1.0,6.0,2011.0,0.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,2.0,4.0,2010.0,38484.0,0.0,0.0,0.0,0.0,0.0,156042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Curated Web ,1.0,1.0,2007.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,0.0,0.0,0.5808219178082191,0
Other,1.0,1.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6246575342465754,0
Software ,3.0,1.0,2000.0,0.0,10900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.167123287671233,0
Software ,1.0,1.0,2000.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,0.0,0.0,3.287671232876712,1
Finance ,3.0,4.0,2007.0,515000.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.33424657534246577,1
Other,1.0,4.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,2.0,9.0,2011.0,1400000.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.7287671232876712,1
Other,2.0,1.0,2000.0,0.0,17035520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12035520.0,0.0,0.0,0.0,0.0,0.0,6.326027397260274,1
Enterprise Software ,1.0,1.0,2001.0,0.0,980000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980000.0,0.0,5.008219178082192,0
Enterprise Software ,2.0,1.0,2002.0,0.0,13000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,7000000.0,0.0,0.0,0.0,3.3013698630136985,1
Other,1.0,1.0,2009.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
Curated Web ,2.0,2.0,2005.0,0.0,9200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,6200000.0,0.0,0.0,0.0,0.0,0.5808219178082191,1
Other,1.0,4.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558904109589041,0
Manufacturing ,2.0,1.0,2002.0,0.0,611387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.082191780821917,0
Software ,1.0,11.0,2009.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,1.5890410958904109,1
E-Commerce ,1.0,12.0,2011.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024657534246575342,0
Curated Web ,1.0,11.0,2006.0,0.0,0.0,0.0,0.0,0.0,0.0,287032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Enterprise Software ,2.0,12.0,2009.0,0.0,5716641.0,0.0,4780520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.958904109589041,1
Finance ,2.0,9.0,2010.0,350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.915068493150685,1
Mobile ,1.0,12.0,2006.0,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1600000.0,0.0,0.0,0.0,0.0,0.0,0.2465753424657534,0
Games ,1.0,1.0,2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6602739726027397,0
Other,1.0,1.0,2004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41643835616438357,1
Games ,1.0,6.0,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Other,1.0,1.0,2005.0,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14000000.0,0.0,0.0,0.0,0.0,3.8657534246575342,1
Social Media ,2.0,1.0,2010.0,60000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1232876712328768,1
Games ,4.0,5.0,2005.0,0.0,13200001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,5500000.0,6000000.0,0.0,0.0,0.0,0.6465753424657534,1
Other,3.0,1.0,2006.0,0.0,7000000.0,0.0,0.0,0.0,0.0,175000.0,0.0,0.0,0.0,0.0,2000000.0,5000000.0,0.0,0.0,0.0,0.0,0.03287671232876712,1
Other,1.0,12.0,2009.0,650000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7726027397260273,1
Curated Web ,1.0,6.0,2007.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6684931506849315,0
Other,1.0,1.0,2010.0,86547.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287671232876712,0
Analytics ,1.0,2.0,2009.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5616438356164384,1
Social Media ,3.0,10.0,2010.0,1000000.0,0.0,0.0,0.0,0.0,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315068493150685,0
Curated Web ,1.0,1.0,2007.0,600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.723287671232877,1
Software ,1.0,1.0,2010.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4328767123287673,1
Mobile ,2.0,1.0,2006.0,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
Games ,1.0,1.0,2010.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.249315068493151,0
Finance ,1.0,8.0,2005.0,0.0,12170000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12170000.0,0.0,0.0,0.0,2.5972602739726027,0
Curated Web ,1.0,8.0,2007.0,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16712328767123288,0
Finance ,2.0,1.0,2007.0,0.0,16000000.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,16000000.0,0.0,0.0,0.0,0.0,3.9726027397260273,1
Other,1.0,2.0,2010.0,575000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.747945205479452,1
Mobile ,2.0,4.0,2008.0,150000.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0821917808219178,0
Hospitality ,1.0,7.0,2010.0,0.0,0.0,0.0,0.0,0.0,0.0,110000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0
Mobile ,1.0,1.0,2009.0,0.0,2249999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6547945205479452,1
Hardware + Software ,1.0,1.0,2004.0,0.0,5600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000.0,0.0,0.0,0.0,0.0,3.654794520547945,0
E-Commerce ,1.0,10.0,2010.0,200554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336986301369863,0
Other,2.0,9.0,2009.0,750000.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.9808219178082191,1
Other,1.0,3.0,2009.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.273972602739726,0
Curated Web ,2.0,6.0,2006.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0410958904109589,1
Other,1.0,1.0,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7506849315068493,0
Other,1.0,9.0,2001.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5917808219178085,1
Other,3.0,11.0,2009.0,0.0,14255000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.13972602739726028,1
Other,1.0,1.0,2010.0,205000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.158904109589041,1
Software ,1.0,1.0,2009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7479452054794521,1
Software ,1.0,6.0,2005.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.021917808219178,1
Software ,1.0,10.0,2002.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,3.208219178082192,1
Software ,1.0,1.0,2006.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,1.8821917808219177,0
Other,1.0,5.0,2002.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,4.4301369863013695,1
Other,3.0,10.0,2008.0,300000.0,1522922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1522922.0,0.0,0.0,0.0,0.0,0.0,0.16712328767123288,1
